75845,Алфавитный список участников выставки,Россия,,,+7 (499) 641-2202,info@alpopovich.ru,http://www.alpopovich.ru,,,prodexpo_2024,,"{""stand"": ""24"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 155 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА А АЛЁША ПОПОВИЧ, ПО, ООО ALESHA POPOVICH PO Россия, Московская обл., г. Мытищи, ул. Колпакова, д. 2 2, Kolpakova Str., Mytishchi, Moscow Region, Russia TEL +7 (499) 641-2202 E-mail: info@alpopovich.ru Internet: http://www.alpopovich.ru ПАВ. 2, ЗАЛ 4, СТЕНД 24A45 / PAV. 2, HALL 4, STAND 24A45 АЛИАНТА ГРУПП ALIANTA GROUP Рос""}",2026-06-19T21:19:18.45603+00:00
75846,Алфавитный список участников выставки,Россия,,,+7 (925) 507-6779,medlinfarm@gmail.com,http://www.medlinpharm.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 156 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 А АЛТАЙ ALTAI Россия, г. Москва, ул. Кольская, д. 1, стр. 1 Bldg. 1, 1, Kol’skaya Str., Moscow, Russia TEL +7 (925) 507-6779 E-mail: medlinfarm@gmail.com Internet: http://www.medlinpharm.ru Компания совместно с институтом военной медицины, профессорами Пятигорской фармакадемии ведет раз­ работку и производство натуральных средств""}",2026-06-19T21:19:18.45603+00:00
75847,Алфавитный список участников выставки,Россия,,,+7 (962) 340-6023,altaypomestie@yandex.com,http://www.altay-pomestie.ru,,,prodexpo_2024,,"{""stand"": ""23"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 157 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА А АЛТАЙСКОЕ ПОМЕСТЬЕ, ООО ALTAYSKOE POMESTIE LLC Россия, 656922, Алтайский край, г. Барнаул, ул. Дальняя, д. 21 21, Dal’nyaya Str., 656922 Barnaul, Altai Territory, Russia TEL +7 (3852) 200-199 E-mail: altaypomestie@yandex.com Internet: http://www.altay-pomestie.ru «Алтайское поместье» — масло подсолнечное рафи­ нированное""}",2026-06-19T21:19:18.45603+00:00
75848,Алфавитный список участников выставки,Россия,,,8 800 700-4225,info@alhimiya-vkusa.ru,https://alhimiya-vkusa.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 158 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 А АЛХИМИЯ ВКУСА ALHIMIYA VKUSA Россия, 194292, г. Санкт-Петербург, ул. Домостроительная, д. 1Б, терминал 9 Terminal 9, 1B, Domostroitel’naya Str., 194292 Saint Petersburg, Russia TEL 8 800 700-4225 (доб./ext. 143/182) E-mail: info@alhimiya-vkusa.ru Internet: https://alhimiya-vkusa.ru Производитель наборов для приготовления домашн""}",2026-06-19T21:19:18.45603+00:00
75849,Алфавитный список участников выставки,Россия,,,+7 (920) 315-5705,obtd-alianspak@mail.ru,http://www.alianspak.ru,,,prodexpo_2024,,"{""stand"": ""71"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 159 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА А АЛЬЯНСПАК, ТД, ООО ALIANSPAK TH Россия, 214018, г. Смоленск, ул. Глинки, д. 4А 4A, Glinki Str., 214018 Smolensk, Russia TEL +7 (920) 315-5705 E-mail: obtd-alianspak@mail.ru Internet: http://www.alianspak.ru Официальный представитель крупнейшего производите­ ля пластиковой тары — «Альянспласт». Ассортимент — более 120 вид""}",2026-06-19T21:19:18.45603+00:00
75850,Алфавитный список участников выставки,Россия,,,+7 (920) 017-4095,pisma@amyl.pro,http://www.amyl.pro,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 160 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 А АМИЛ, ООО AMYL LLC Россия, 607902, Нижегородская обл., Починковский р-н, с. Пузская Слобода, ул. Алатырская, д. 68 68, Alatyrskaya Str., Puzskaya Sloboda Settlement, Pochinkovskiy District, 607902 Nizhny Novgorod Region, Russia TEL +7 (920) 017-4095 E-mail: pisma@amyl.pro Internet: http://www.amyl.pro Предприятие по производств""}",2026-06-19T21:19:18.45603+00:00
75851,Алфавитный список участников выставки,Россия,,,+7 (423) 207-8787,anry2008@list.ru,http://anryfood.ru,,,prodexpo_2024,,"{""stand"": ""71"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 161 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА А АНРИ ANRY Россия, Приморский край, г. Владивосток, ул. Выселковая, д. 74 74, Vyselkovaya Str., Vladivostok, Primorsky Krai, Russia TEL +7 (423) 207-8787, 209-4949 E-mail: anry2008@list.ru Internet: http://anryfood.ru Компания «ТД Анри» — эксклюзивный импортер южно­ корейского мороженого LOTTE BINNGRAE HITI LAVALEE SEOUJU""}",2026-06-19T21:19:18.45603+00:00
75852,Алфавитный список участников выставки,Армения,,,+7 (499) 557-1272,imports.araratcf@mail.ru,http://araratcognacfactory.am,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 162 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 А АРАРАТСКИЙ КОНЬЯЧНЫЙ ЗАВОД ARARAT COGNAC FACTORY Республика Армения, 0001, г. Ереван, ул. Анрапетутян, д. 78/18 78/18, Anrapetutyan Str., 0001 Yerevan, Republic of Armenia TEL +374 93238623 E-mail: imports.araratcf@mail.ru Internet: http://araratcognacfactory.am Араратский коньячный завод был основан Нерсесом Та­ ировым в 1895 ""}",2026-06-19T21:19:18.45603+00:00
75853,Алфавитный список участников выставки,Россия,,,+7 (495) 925-1128,info@arikon.ru,http://www.arikon.ru,,,prodexpo_2024,,"{""stand"": ""83"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 163 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА А АРИКОН ГРУПП ARIKON GROUP Россия, г. Москва, ул. Осташковская, д. 13 13, Ostashkovskaya Str., Moscow, Russia TEL +7 (495) 925-1128 E-mail: info@arikon.ru Internet: http://www.arikon.ru Группа компаний «Арикон» — это один из крупнейших российских производителей специй, приправ, пряно­ стей, кондитерских добавок и продукто""}",2026-06-19T21:19:18.45603+00:00
75854,Алфавитный список участников выставки,Армения,,,+7 (495) 937-7027,export@armeniawine.am,http://armeniawine.am,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 164 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 А АРМЕНИЯ ВАЙН ARMENIA WINE Республика Армения, 0223, Арагацотн, Сасуник, 1-й тупик, 30-я ул., завод 3 Zavod 3, 30rd Str., 1st Tupik, Sasunik, Aragatsotn, 0223 Republic of Armenia TEL/FAX +374 (60) 467-707 E-mail: export@armeniawine.am Internet: http://armeniawine.am Лидирующий производитель тихих и игристых вин, ко­ ньяка и водк""}",2026-06-19T21:19:18.45603+00:00
75855,Алфавитный список участников выставки,Россия,,,+7 (916) 900-5767,art-am@inbox.ru,http://www.art-amm.ru,,,prodexpo_2024,,"{""stand"": ""26"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 165 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА А АРТ-АМ, ООО ART-AM Россия, 117587, г. Москва, вн. тер. г. м. о. Чертаново Северное, Варшавское ш., д. 125, корп. 3, пом. I, этаж 1, комн. 175Б Office 175B, 1st Floor, Premises I, Bldg. 3, 125, Varshavskoe Shosse, Chertanovo Severnoe Municipality, 117587 Moscow, Russia TEL +7 (916) 900-5767 E-mail: art-am@inbox.ru Interne""}",2026-06-19T21:19:18.45603+00:00
75856,Алфавитный список участников выставки,Россия,,,+7 (495) 780-6735,es@ascania-msk.ru,http://ascania-aqua.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 166 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 А АСКАНИЯ, ТОРГОВЫЙ ДОМ, ООО ASCANIA TRADING HOUSE LLC Россия, 357210, Ставропольский край, г. Минеральные Воды, ул. 3-я Промышленная, д. 6, корп. 2 Bldg. 2, 6, 3rd Promyshlennaya Str., 357210 Mineralnye Vody, Stavropol Territory, Russia TEL +7 (87922) 3-04-35 E-mail: es@ascania-msk.ru Internet: http://ascania-aqua.ru Производств""}",2026-06-19T21:19:18.45603+00:00
75857,Алфавитный список участников выставки,Россия,,,+7 (863) 261-8100,comm@aston.ru,http://www.aston.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 167 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА А АСТОН ASTON Россия, г. Ростов-на-Дону, ул. Суворова, д. 91 (БЦ «Лига Наций», 12-й этаж) 91, Suvorova Str. (Liga Natsiy BC, 12th Floor), Rostov-on-Don, Russia TEL +7 (863) 261-8100 FAX +7 (863) 261-8141 E-mail: comm@aston.ru Internet: http://www.aston.ru «АСТОН» — один из крупнейших в России агрохолдин­ гов, деятельность ""}",2026-06-19T21:19:18.45603+00:00
75858,Алфавитный список участников выставки,Россия,,,+7 (495) 308-0058,info@afanasy.ru,http://afanasy.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 168 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 А АФАНАСИЙ, ХОЛДИНГ AFANASY HOLDING Россия, г. Тверь, ул. Коминтерна, д. 95 95, Kominterna Str., Tver, Russia TEL +7 (4822) 79-01-01 E-mail: info@afanasy.ru Internet: http://afanasy.ru Холдинг «Афанасий» — динамично развивающаяся ком­ пания, превратившаяся из пивоварни в мультипродукто­ вый холдинг. С 1976 года мы производим по к""}",2026-06-19T21:19:18.45603+00:00
75859,Алфавитный список участников выставки,Россия,,,+7 (495) 980-0400,secretariat@bavaria-group.ru,https://bavaria-group.ru,,,prodexpo_2024,,"{""stand"": ""52"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 169 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА Б БАВАРИЯ, ПИВОВАРЕННЫЙ ДОМ, ГК BAVARIA Россия, Республика Северная Осетия — Алания, г. Владикавказ, ул. Тельмана, д. 45 45, Tel’mana Str., Vladikavkaz, Republic of North Ossetia — Alania, Russia TEL +7 (8672) 24-12-45 E-mail: secretariat@bavaria-group.ru Internet: https://bavaria-group.ru Группа компаний «Пивоваренный дом""}",2026-06-19T21:19:18.45603+00:00
75860,Алфавитный список участников выставки,Россия,,,8 800 250-0641,moiseev@baikal-legend.ru,https://baikal-legend.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 170 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 Б БАЙКАЛЬСКАЯ ЛЕГЕНДА, ТМ (СибПрибор, ООО) BAIKAL LEGEND TM (SibPribor LLC) Россия, 6640407, г. Иркутск, ул. Трилиссера, д. 87 87, Trilissera Str., 6640407 Irkutsk, Russia TEL +7 (3952) 53-03-03 E-mail: moiseev@baikal-legend.ru Internet: https://baikal-legend.ru Компания под маркой «Байкальская Легенда» произ­ водит уникальные пр""}",2026-06-19T21:19:18.45603+00:00
75861,Алфавитный список участников выставки,Россия,,,+7 (812) 903-8383,food@mkkbt.ru,http://www.mkkbt.ru,,,prodexpo_2024,,"{""stand"": ""1"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 171 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА Б БАЛТИЙСКИЙ МКК BALTIYSKIY MKK LLC Россия, г. Санкт-Петербург, Московское ш., д. 13, литера АЕ Litera AE, 13, Moskovskoe Shosse, Saint Petersburg, Russia TEL +7 (812) 903-8383 E-mail: food@mkkbt.ru Internet: http://www.mkkbt.ru Мясные консервы премиум-качества. Производство и реализация. Выпуск под СТМ. Premium quality me""}",2026-06-19T21:19:18.45603+00:00
75862,Алфавитный список участников выставки,Россия,,,+7 (499) 922-1930,communication@barry-callebaut.com,http://www.barry-callebaut.com,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 172 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 Б БАРРИ КАЛЛЕБАУТ НЛ РАША, ООО BARRY CALLEBAUT NL RUSSIA LLC Россия, 142300, Московская обл., г. Чехов, ул. Уездная, вл. 18, стр. 1 Bldg. 1, Property 18, Uezdnaya Str., 142300 Chekhov, Moscow Region, Russia TEL +7 (499) 922-1930 FAX +7 (499) 922-1931 E-mail: communication@barry-callebaut.com Internet: http://www.barry-callebaut.c""}",2026-06-19T21:19:18.45603+00:00
75863,Алфавитный список участников выставки,Россия,,,+7 (923) 731-0015,bvpivo@prp54.ru,http://bashnya-varit.ru,,,prodexpo_2024,,"{""stand"": ""3"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 173 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА Б БАШНЯ ВАРИТ, OOO BASHNYA VARIT Россия, 630001, г. Новосибирск, ул. Сухарная, зд. 35, корп. 7 Bldg. 7, Bldg. 35, Sukharnaya Str., 630001 Novosibirsk, Russia TEL +7 (923) 731-0015 E-mail: bvpivo@prp54.ru Internet: http://bashnya-varit.ru Пивоваренная компания. Два действующих завода, в г. Новосибирске и в Чувашской Республ""}",2026-06-19T21:19:18.45603+00:00
75864,Алфавитный список участников выставки,Россия,,,8 800 500-8850,bd@beldolina.com,https://beldolina.com,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 174 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 Б БЕЛАЯ ДОЛИНА, ГК, ООО BELAYA DOLINA GK Россия, 413112, Саратовская обл., г. Энгельс, ул. Томская, д. 49 49, Tomskaya Str., 413112 Engels, Saratov Region, Russia TEL 8 800 500-8850 FAX +7 (8453) 75-54-99 E-mail: bd@beldolina.com Internet: https://beldolina.com ГК «Белая Долина» — один из крупнейших агропромыш­ ленных холдингов П""}",2026-06-19T21:19:18.45603+00:00
75865,Алфавитный список участников выставки,Беларусь,,,8 800 555-0470,export@bellakt.com,http://www.belogorye-pk.ru,,,prodexpo_2024,,"{""stand"": ""23"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 175 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА Б БЕЛЛАКТ, ВОЛКОВЫССКОЕ, ОАО BELLAKT VOLKOVYSK OJSC Республика Беларусь, 230415, Гродненская обл., г. Волковыск, ул. Октябрьская, д. 133 133, Oktyabr’skaya Str., 230415 Vawkavysk, Grodno Region, Republic of Belarus TEL +375 (1512) 7-50-30 E-mail: export@bellakt.com Компания выпускает СОМ, СЦМ, масло, сухое, жидкое и пастоо""}",2026-06-19T21:19:18.45603+00:00
75866,Алфавитный список участников выставки,Беларусь,,,+7 (495) 780-3090,leoonik@mail.ru,http://www.chipsy.by,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 176 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 Б БЕЛПРОДУКТ BELPRODUKT LTD Республика Беларусь, г. Гомель, ул. Добрушская, д. 12, корп. 5 Bldg. 5, 12, Dobrushskaya Str., Gomel, Republic of Belarus TEL +375 293962690 E-mail: leoonik@mail.ru Internet: http://www.chipsy.by Производство и оптовая продажа чипсов картофельных, арахиса жареного соленого, фисташек соленых, карто­ фел""}",2026-06-19T21:19:18.45603+00:00
75867,Алфавитный список участников выставки,Россия,,,8 800 700-6263,berezkacake@yandex.ru,https://berezka03.ru,,,prodexpo_2024,,"{""stand"": ""23"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 177 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА Б БЕРЕЗКА, КОНДИТЕРСКИЙ ЦЕХ, ООО BEREZKA CONFECTIONARY SHOP Россия, Республика Бурятия, г. Улан-Удэ, ул. Егорова, д. 4г 4G, Egorova Str., Ulan-Ude, Republic of Buryatia, Russia TEL +7 (9021) 60–60–63 E-mail: berezkacake@yandex.ru Internet: https://berezka03.ru Кондитерский цех «Березка» занимается производством тортов и пи""}",2026-06-19T21:19:18.45603+00:00
75868,Алфавитный список участников выставки,Россия,,,+7 (496) 522-4045,soltanovich@bfi-online.ru,http://bfi-online.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 178 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 Б БИЗНЕС ПИЩЕВЫХ ИНГРЕДИЕНТОВ, ЖУРНАЛ BUSINESS OF FOOD INGREDIENTS MAGAZINE Россия, 142432, Московская обл., г. Черноголовка, Школьный б-р, д. 1а, оф. 306 Office 306, 1A, Shkol’ny Bulvar, 142432 Chernogolovka, Moscow Region, Russia TEL/FAX +7 (496) 522-4045 E-mail: soltanovich@bfi-online.ru Internet: http://bfi-online.ru Единстве""}",2026-06-19T21:19:18.819585+00:00
75869,Алфавитный список участников выставки,Россия,,,+7 (918) 469-4301,a.korzh@biotr.ru,https://biotr.ru,,,prodexpo_2024,,"{""stand"": ""73"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 179 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА Б БИОТЭР, ООО BIOTAIR Россия, г. Краснодар, ул. Александра Покрышкина, д. 25а, оф. 43 Office 43, 25A, Aleksandra Pokryshkina Str., Krasnodar, Russia TEL +7 (918) 469-4301 E-mail: a.korzh@biotr.ru Internet: https://biotr.ru Сырье для пищевой промышленности оптом и в розницу. Raw materials for the food industry wholesale and""}",2026-06-19T21:19:18.819585+00:00
75870,Алфавитный список участников выставки,Россия,,,8 800 222-8293,blago@gcblago.ru,http://www.gcblago.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 180 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 Б БЛАГО, ГРУППА КОМПАНИЙ BLAGO GROUP Россия, 196084, г. Санкт-Петербург, ул. Киевская, д. 5, литера А8 Litera A8, 5, Kievskaya Str., 196084 Saint Petersburg, Russia TEL 8 800 222-8293, +7 (812) 332-3760 FAX +7 (812) 332-3760 E-mail: blago@gcblago.ru Internet: http://www.gcblago.ru ГК «Благо» — один из лидеров по производству и эк""}",2026-06-19T21:19:18.819585+00:00
75871,Алфавитный список участников выставки,Россия,,,+7 (495) 797-9293,info@bogorodskie.ru,http://tdfermer.net,,,prodexpo_2024,,"{""stand"": ""22"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 181 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА Б БОГОРОДСКИЙ ФЕРМЕР, ТД, ООО BOGORODSKY FARMER TRADING HOUSE LLC Россия, Московская обл., г. Щёлково, тер. Транспортная, стр. 3, пом. 2 Premises 2, Bldg. 3, Transportnaya Territory, Shchyolkovo, Moscow Region, Russia TEL +7 (495) 797-9293 E-mail: info@bogorodskie.ru Internet: http://tdfermer.net ООО «ТД «Богородский ферме""}",2026-06-19T21:19:18.819585+00:00
75872,Алфавитный список участников выставки,Беларусь,,,+7 (495) 967-3701,market@brestmk.by,http://brestmeat.by,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 182 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 Б БРЕСТСКИЙ МЯСОКОМБИНАТ, ОАО BREST MEAT PROCESSING PLANT JSC Республика Беларусь, г. Брест, ул. Писателя Смирнова, д. 4 4, Pisatelya Smirnova Str., Brest, Republic of Belarus TEL +375 162 27-79-42, FAX +375 162 27-78-39 E-mail: market@brestmk.by Internet: http://brestmeat.by Брестский мясокомбинат на сегодняшний день — это одна ""}",2026-06-19T21:19:18.819585+00:00
75873,Алфавитный список участников выставки,Россия,,,,bolvacheva.gi@bmk32.ru,http://bmk-milk.com,,,prodexpo_2024,,"{""stand"": ""83"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 183 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА Б БРЯНСКИЙ МОЛОЧНЫЙ КОМБИНАТ, ОАО BRYANSK DAIRY PLANT JSC Россия, 241027, г. Брянск, ул. 50-й Армии, д. 2Б 2B, 50th Armii Str., 241027 Bryansk, Russia TEL/FAX +7 (4832) 52-49-11 E-mail: bolvacheva.gi@bmk32.ru Internet: http://bmk-milk.com Брянский молочный комбинат производит ультрапа­ стеризованные молоко и сливки, молочн""}",2026-06-19T21:19:18.819585+00:00
75874,Алфавитный список участников выставки,Россия,,,+7 (980) 520-9347,op08@suharik.kirov.ru,http://www.suharik-kirov.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 184 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 Б БУЛОЧНО-КОНДИТЕРСКИЙ КОМБИНАТ, АО BULOCHNO-KONDITERSKIY KOMBINAT Россия, 610033, г. Киров, ул. Московская, д. 112а 112A, Moskovskaya Str., 610033 Kirov, Russia TEL +7 (8332) 67-97-80 E-mail: op08@suharik.kirov.ru Internet: http://www.suharik-kirov.ru Производство и реализация кондитерских и хлебобулоч­ ных изделий. Сушки, баран""}",2026-06-19T21:19:18.819585+00:00
75875,Алфавитный список участников выставки,Россия,,,+7 (988) 353-7070,office@interfin-wine.com,http://www.valeryzaharin.com,,,prodexpo_2024,,"{""stand"": ""21"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 185 СКАЧАЙТЕ НАШЕ ПРИЛОЖЕНИЕ РЕКЛАМА В ВАЛЕРИЙ ЗАХАРЬИН, ГРУППА КОМПАНИЙ, ООО VALERY ZAHARIN GROUP Россия, 295015, Республика Крым, г. Симферополь, ул. Шмидта, д. 9 9, Shmidta Str., 295015 Simferopol, Republic of Crimea, Russia TEL +7 (988) 353-7070 E-mail: office@interfin-wine.com Internet: http://www.valeryzaharin.com/ru Винодельня Валерия Захарьина произво""}",2026-06-19T21:19:18.819585+00:00
75876,Алфавитный список участников выставки,Россия,,,+7 (812) 380-4200,vega@vegda.ru,http://www.vegda.ru,,,prodexpo_2024,,"{""stand"": ""82"", ""raw_text"": ""Алфавитный список участников выставки Alphabetical list of exhibitors ПРОДЭКСПО 2024 PRODEXPO ОФИЦИАЛЬНЫЙ КАТАЛОГ       OFFICIAL CATALOGUE 186 ПАВ. 8, ЗАЛ 2 СТЕНД 82B88 В ВЕГА, ООО VEGA LLC Россия, 192019, г. Санкт-Петербург, ул. Седова, д. 10, литера Ж Litera Zh, 10, Sedova Str., 192019 Saint Petersburg, Russia TEL/FAX +7 (812) 380-4200 E-mail: vega@vegda.ru Internet: http://www.vegda.ru ООО «Вега» — один из лидеров рынка плодоовощной консервации. С 2000 г. мы предлагаем овощные, грибные и фрук""}",2026-06-19T21:19:18.819585+00:00
